"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","listnum"
"150",0.011865490663866,7.06734561096835,4.67179006827192,0.84292918858331,0.851638908149379,0.853947679237587,0.84292918858331,0.853947679237587,0.849505258656759,"210"
"151",0.0119056362839593,7.08133876331863,4.96969708204213,0.843843006284774,0.856539153845311,0.861284827640169,0.843843006284774,0.861284827640169,0.853888995923418,"139"
"152",0.0119149513619314,7.06667340492508,4.6312708767363,0.859284580789115,0.841334427278379,0.855112936691486,0.841334427278379,0.859284580789115,0.851910648252993,"69"
"153",0.0119238967122407,7.06597821775853,4.67113568323269,0.842799010714463,0.844185585361883,0.83071602537828,0.83071602537828,0.844185585361883,0.839233540484875,"192"
"154",0.0120189033448407,7.07249633144053,4.87442038482226,0.845105573019786,0.854544405308907,0.848000674848684,0.845105573019786,0.854544405308907,0.849216884392459,"214"
"155",0.0120507386681514,7.06570605738171,4.72327004644447,0.855431580632137,0.857119237958947,0.859710959189318,0.855431580632137,0.859710959189318,0.857420592593467,"142"
"156",0.0120548314337029,7.07692067469466,4.88665343341179,0.846738737866801,0.855072006654826,0.838262008185972,0.838262008185972,0.855072006654826,0.846690917569199,"156"
"157",0.0121578536042342,7.07289020918459,4.8328201344753,0.847483995558416,0.849603206575875,0.855077861475287,0.847483995558416,0.855077861475287,0.850721687869859,"91"
"158",0.0122294487667429,7.07225249446026,4.78315691066452,0.84505735320861,0.864142646731249,0.855241440040653,0.84505735320861,0.864142646731249,0.854813813326837,"36"
"159",0.0122440965414572,7.06296704442,4.73467712870432,0.856679945855498,0.865071889182304,0.856652349797873,0.856652349797873,0.865071889182304,0.859468061611892,"178"
"160",0.012266350320676,7.06581641558102,4.65872389969083,0.851349391041905,0.847532397215428,0.862120178472235,0.847532397215428,0.862120178472235,0.853667322243189,"89"
"161",0.0122683947950646,7.07947877209414,4.92475977229757,0.853958422511818,0.866011233360424,0.852772249130311,0.852772249130311,0.866011233360424,0.857580635000851,"190"
"162",0.0122694311835077,7.06571896994014,4.65767357039157,0.859797627997956,0.849154190499358,0.848810905387234,0.848810905387234,0.859797627997956,0.852587574628183,"187"
"163",0.0123261913863344,7.06820231751019,4.74518347836623,0.84298624950146,0.826620759074909,0.857435145963167,0.826620759074909,0.857435145963167,0.842347384846512,"92"
"164",0.0123595960037549,7.0699604080962,4.84645171599669,0.854048066153482,0.863053357029853,0.863098324347265,0.854048066153482,0.863098324347265,0.8600665825102,"127"
"165",0.0124405280754046,7.07365269786832,4.84942193844854,0.840793305994202,0.880024228299526,0.856033057722713,0.840793305994202,0.880024228299526,0.858950197338813,"25"
"166",0.0124422440197813,7.06802548467298,4.65603111120936,0.855079313494975,0.849131852328333,0.861170874951624,0.849131852328333,0.861170874951624,0.855127346924977,"204"
"167",0.012442868072066,7.0819292061021,5.04149573358634,0.84830344809968,0.848357226670081,0.85914308831275,0.84830344809968,0.85914308831275,0.85193458769417,"250"
"168",0.012463103647676,7.06658900803563,4.74017085546432,0.840083664362005,0.839711641459421,0.846157666075957,0.839711641459421,0.846157666075957,0.841984323965794,"194"
"169",0.012501725901919,7.07744015641902,4.86018496034052,0.838070806575931,0.857556307840137,0.84823589584197,0.838070806575931,0.857556307840137,0.84795433675268,"87"
"170",0.0125076390220194,7.06787390150803,4.67960722772472,0.841519160138589,0.844015280312209,0.856385201208566,0.841519160138589,0.856385201208566,0.847306547219788,"72"
"171",0.0125300311398808,7.07237593715061,4.73386234223857,0.846190404464315,0.847440848346946,0.862229758744627,0.846190404464315,0.862229758744627,0.851953670518629,"196"
"172",0.0125624352239396,7.06675387341927,4.73215926382717,0.857309343142247,0.842659974735987,0.852175518657571,0.842659974735987,0.857309343142247,0.850714945511935,"49"
"173",0.0125718047436336,7.07009801083382,4.72707935920803,0.847866831588089,0.834524933848721,0.854485151250355,0.834524933848721,0.854485151250355,0.845625638895722,"191"
"174",0.0125810186978362,7.0664073638257,4.73679711682255,0.852377158187825,0.84780544029581,0.847870228333749,0.84780544029581,0.852377158187825,0.849350942272461,"235"
"175",0.0125889744022287,7.07330436525507,4.82726914668632,0.838111319487024,0.832697029042695,0.84725083500508,0.832697029042695,0.84725083500508,0.839353061178266,"83"
"176",0.0126134641301963,7.07576999699242,4.82501539514621,0.857964751688519,0.859661229413644,0.848215109628189,0.848215109628189,0.859661229413644,0.855280363576784,"68"
"177",0.0126362827177024,7.0679101713397,4.76375013518233,0.843092592768734,0.855235581597793,0.860814794916593,0.843092592768734,0.860814794916593,0.853047656427707,"2"
"178",0.0126956074275387,7.07037189183118,4.82592449154518,0.8329483445752,0.832971402276673,0.858459474475623,0.8329483445752,0.858459474475623,0.841459740442499,"116"
"179",0.0127157642025652,7.07039480316486,4.87921675400254,0.85103130872438,0.852241212355584,0.861582124153361,0.85103130872438,0.861582124153361,0.854951548411108,"1"
"180",0.0127298109446811,7.06933000138803,4.72108738058444,0.853030439865648,0.853484642117008,0.86472453164655,0.853030439865648,0.86472453164655,0.857079871209735,"94"
"181",0.0127562684214048,7.07146166767467,4.85020804635847,0.848813428415236,0.853491053173892,0.858014279005407,0.848813428415236,0.858014279005407,0.853439586864845,"11"
