word,rt,acc,wordLength,realpseudo,subj
live,1.10502,1,4,real,215
knew,1.193335,1,4,real,215
morning,3.51008,0,7,real,215
light,1.03425,1,5,real,215
short,1.01672,1,5,real,215
the,1.284595,1,3,real,215
quen,1.59386,0,4,pseudo,215
moon,1.065775,1,4,real,215
open,1.783725,1,4,real,215
tried,1.813835,0,5,real,215
into,5.47125,1,4,real,215
brubs,1.964995,1,5,pseudo,215
congusozation,3.63045,0,13,pseudo,215
signal,2.584455,1,6,real,215
lame,5.684375,1,4,real,215
trood,1.446225,1,5,pseudo,215
oban,2.785555,1,4,pseudo,215
albust,2.282235,1,6,pseudo,215
she,4.7311,1,3,real,215
med,2.184905,0,3,pseudo,215
almost,1.09972,1,6,real,215
vesural,3.91522,0,7,pseudo,215
brought,1.87126,1,7,real,215
liffs,5.61617,0,5,pseudo,215
sholt,2.133305,1,5,pseudo,215
could,1.19661,1,5,real,215
arf,1.19874,1,3,pseudo,215
charring,3.863035,1,8,real,215
fasees,16.58127,0,6,pseudo,215
lape,1.33324,0,4,pseudo,215
famous,1.76173,1,6,real,215
is,1.36338,1,2,real,215
number,3.862925,1,6,real,215
configuration,2.071985,1,13,real,215
ot,9.69782,0,2,pseudo,215
serning,2.16574,1,7,pseudo,215
play,1.530355,1,4,real,215
car,3.652435,1,3,real,215
timelly,1.680775,1,7,pseudo,215
homogeneous,1.616015,1,11,real,215
garment,1.499135,1,7,real,215
strosh,2.2484,0,6,pseudo,215
rescets,1.330455,0,7,pseudo,215
loms,1.62018,1,4,pseudo,215
tha,4.4981,0,3,pseudo,215
new,1.385355,1,3,real,215
justice,2.534705,1,7,real,215
chanding,3.2669,0,8,pseudo,215
accustomed,1.413535,1,10,real,215
che,2.202105,1,3,pseudo,215
of,1.417065,1,2,real,215
jostile,1.34634,1,7,pseudo,215
natural,1.59749,1,7,real,215
sheas,1.231015,1,5,pseudo,215
nurger,7.00243,1,6,pseudo,215
jump,1.01282,1,4,real,215
insows,1.14918,1,6,pseudo,215
lost,0.816015,1,4,real,215
tascer,1.132625,1,6,pseudo,215
recorse,1.283925,1,7,pseudo,215
air,1.01273,1,3,real,215
brush,1.64552,1,5,real,215
hust,1.861685,0,4,pseudo,215
wread,1.314555,0,5,pseudo,215
twew,1.570255,1,4,pseudo,215
inside,1.095165,1,6,real,215
reverse,1.6819,1,7,real,215
finally,1.066185,1,7,real,215
moop,1.73333,0,4,pseudo,215
cag,0.082095,1,3,pseudo,215
accastanct,9.647065,0,10,pseudo,215
cowbim,2.06238,1,6,pseudo,215
ypla,1.71517,1,4,pseudo,215
clought,3.43359,0,7,pseudo,215
os,1.65197,1,2,pseudo,215
vlei,1.91665,1,4,pseudo,215
fine,1.69682,1,4,real,215
red,2.96728,1,3,real,215
garbant,2.806735,1,7,pseudo,215
shoes,1.84717,1,5,real,215
father,1.222715,1,6,real,215
cowboy,1.27921,1,6,real,215
strong,1.446835,1,6,real,215
fing,2.355155,1,4,pseudo,215
na,1.680885,1,2,pseudo,215
inni,5.448005,1,4,pseudo,215
naw,2.3475,1,3,pseudo,215
mpju,1.09611,1,4,pseudo,215
must,1.160365,1,4,real,215
no,0.898685,1,2,real,215
then,0.879485,1,4,real,215
molent,3.931245,1,6,pseudo,215
potent,2.400525,0,6,real,215
power,2.550205,1,5,real,215
pumer,2.483755,0,5,pseudo,215
knead,20.066275,0,5,real,215
sould,6.663135,1,5,pseudo,215
repress,5.215525,1,7,real,215
sildal,1.38023,1,6,pseudo,215
describe,21.43178,1,8,real,215
mannanency,7.205765,1,10,pseudo,215
space,2.070245,1,5,real,215
permanency,2.43925,1,10,real,215
paper,2.153265,1,5,real,215
help,2.849885,1,4,real,215
budget,13.20788,0,6,real,215
germantia,1.38533,1,9,pseudo,215
hect,8.348305,0,4,pseudo,215
however,1.13265,1,7,real,215
thank,1.31344,1,5,real,215
better,1.3386,1,6,real,215
hadder,3.20812,1,6,pseudo,215
bulbet,1.049215,1,6,pseudo,215
daople,1.5119,1,6,pseudo,215
animal,1.11836,1,6,real,215
never,1.108245,1,5,real,215
ar,1.08167,1,2,pseudo,215
clomify,1.163025,1,7,pseudo,215
woft,2.046625,0,4,pseudo,215
fast,0.97797,1,4,real,215
pon,1.069635,1,3,pseudo,215
snose,2.56825,0,5,pseudo,215
an,0.930215,0,2,real,215
creat,1.08601,0,5,pseudo,215
without,2.49966,1,7,real,215
sain,3.19654,0,4,pseudo,215
phlere,1.199505,1,6,pseudo,215
thantboard,2.89995,1,10,pseudo,215
become,1.048905,1,6,real,215
he,1.814805,1,2,real,215
nuder,1.66924,1,5,pseudo,215
wirtoul,4.00731,1,7,pseudo,215
asca,6.14882,1,4,pseudo,215
able,1.510045,1,4,real,215
qualify,1.79963,1,7,real,215
slace,3.21281,0,5,pseudo,215
sick,37.646265,1,4,real,215
guarantee,1.39655,0,9,real,215
shotty,1.331085,1,6,pseudo,215
ablood,2.226245,1,6,pseudo,215
investigate,1.46456,1,11,real,215
cotosks,11.35843,0,7,pseudo,215
telechinct,1.452495,1,10,pseudo,215
two,1.0151,1,3,real,215
skateboard,0.93287,1,10,real,215
grasshopper,1.60824,0,11,real,215
great,2.228815,1,5,real,215
alipol,2.347425,1,6,pseudo,215
ther,12.007935,0,4,pseudo,215
spat,1.57751,0,4,real,215
grat,1.894365,1,4,pseudo,215
sids,1.304025,0,4,pseudo,215
fave,7.582455,1,4,pseudo,215
pop,4.50058,0,3,real,215
whose,1.601435,1,5,real,215
upending,1.197955,0,8,real,215
elements,1.76879,1,8,real,215
overwhelm,2.44294,1,9,real,215
utashing,1.23125,1,8,pseudo,215
bone,1.013,1,4,real,215
hu,1.112065,1,2,pseudo,215
besime,1.14828,0,6,pseudo,215
sail,1.09767,0,4,real,215
bove,1.26651,0,4,pseudo,215
mader,2.937435,0,5,pseudo,215
people,2.190705,1,6,real,215
again,10.559335,1,5,real,215
agreed,2.199615,0,6,real,215
cat,2.421295,1,3,real,215
underchime,2.433525,0,10,pseudo,215
invectiress,1.71449,0,11,pseudo,215
yos,1.625365,1,3,pseudo,215
hammer,1.083995,0,6,real,215
etecants,11.29718,1,8,pseudo,215
beller,1.24843,1,6,pseudo,215
flankfopper,9.04909,1,11,pseudo,215
gaian,1.187745,0,5,pseudo,215
sphere,1.46369,1,6,real,215
wto,1.01255,1,3,pseudo,215
dag,1.355705,0,3,pseudo,215
pretty,1.765855,1,6,real,215
overtruan,1.181625,1,9,pseudo,215
work,1.949725,1,4,real,215
dog,1.764445,1,3,real,215
fafever,2.08127,1,7,pseudo,215
dat,1.563755,1,3,pseudo,215
destrifs,1.515705,1,8,pseudo,215
dood,1.784645,1,4,pseudo,215
cologne,6.33317,0,7,real,215
ap,2.24897,1,2,pseudo,215
them,1.14323,1,4,real,215
khtna,1.40337,1,5,pseudo,215
back,1.450405,0,4,real,215
telescoped,1.698285,1,10,real,215
bads,5.695015,1,4,pseudo,215
wood,2.500435,1,4,real,215
as,5.063985,0,2,real,215
yes,1.921465,1,3,real,215
understand,2.03408,1,10,real,215
groon,2.426845,0,5,pseudo,215
hore,1.240235,1,4,pseudo,215
uffive,1.19364,1,6,pseudo,215
crovel,0.974955,0,6,pseudo,215
winter,1.03885,0,6,real,215
candy,0.98236,1,5,real,215
leald,3.18815,1,5,pseudo,215
even,0.90366,1,4,real,215
tok,0.969375,1,3,pseudo,215
loak,2.189425,1,4,pseudo,215
banny,1.041445,1,5,pseudo,215
plays,1.50302,1,5,real,215
good,1.67246,1,4,real,215
round,1.541675,1,5,real,215
on,2.576,1,2,real,215
umly,3.91373,1,4,pseudo,215
pealt,1.84136,0,5,pseudo,215
en,1.05813,1,2,pseudo,215
beeching,0.86342,1,8,pseudo,215
in,1.1343,1,2,real,215
da,2.37741,1,2,pseudo,215
everyone,1.56175,1,8,real,215
long,5.29474,1,4,real,215
esslyots,1.494805,0,8,pseudo,215
have,0.91127,1,4,real,215
ip,1.85948,1,2,pseudo,215
fireer,3.681755,0,6,pseudo,215
gravel,1.206685,1,6,real,215
after,1.332685,1,5,real,215
chigshen,1.008255,1,8,pseudo,215
scays,0.84266,1,5,pseudo,215
streat,1.617355,1,6,pseudo,215
only,0.684415,0,4,real,215
bi,0.867305,1,2,pseudo,215
et,0.762465,1,2,pseudo,215
look,1.031425,1,4,real,215
wist,1.755845,0,4,pseudo,215
ganter,1.43726,1,6,pseudo,215
children,1.19435,1,8,real,215
liberty,1.24934,1,7,real,215
miss,2.199995,1,4,real,215
street,1.191125,0,6,real,215
ridicule,1.10053,1,8,real,215
tfaer,0.928675,1,5,pseudo,215
fawerty,1.497545,1,7,pseudo,215
spu,1.633135,1,3,pseudo,215
tister,1.397,1,6,pseudo,215
ro,1.265655,1,2,pseudo,215
watch,0.865785,1,5,real,215
hane,2.2539,1,4,pseudo,215
polarize,1.117985,1,8,real,215
meat,1.142205,1,4,real,215
spy,0.86573,1,3,real,215
signaller,1.329885,1,9,real,215
through,0.92621,1,7,real,215
spuer,1.39502,1,5,pseudo,215
at,2.47915,0,2,real,215
rackle,1.64381,1,6,pseudo,215
be,1.091835,0,2,real,215
peace,1.016045,1,5,real,215
unger,1.401035,0,5,pseudo,215
learn,1.916035,1,5,real,215
faster,1.10386,1,6,real,215
complete,1.133055,1,8,real,215
toy,0.931265,1,3,real,215
cas,0.830075,0,3,pseudo,215
do,1.147495,1,2,real,215
dryer,23.496285,1,5,real,215
sobsaller,1.24178,1,9,pseudo,215
more,1.454625,1,4,real,215
mich,1.314635,0,4,pseudo,215
sint,1.506255,1,4,pseudo,215
building,1.285835,1,8,real,215
need,2.01957,1,4,real,215
ruticole,1.18131,1,8,pseudo,215
green,2.25461,1,5,real,215
hencory,1.70238,1,7,pseudo,215
pocorism,1.413635,1,8,pseudo,215
will,0.912665,1,4,real,215
farmer,0.961435,0,6,real,215
mout,2.01842,1,4,pseudo,215
so,6.82737,1,2,real,215
complase,1.07967,0,8,pseudo,215
spoll,1.34708,0,5,pseudo,215
can,1.432335,1,3,real,215
place,0.90417,1,5,real,215
sing,1.049225,1,4,real,215
om,1.13357,1,2,pseudo,215
office,1.26258,1,6,real,215
enan,1.648305,1,4,pseudo,215
losh,1.513505,1,4,pseudo,215
lkoo,1.23162,1,4,pseudo,215
wawed,1.016485,0,5,pseudo,215
drnuo,1.330735,1,5,pseudo,215
nied,256.531245,0,4,pseudo,215
other,1.13377,1,5,real,215
spell,3.088395,1,5,real,215
pickle,1.065165,1,6,real,215
goud,0.89813,0,4,pseudo,215
history,1.019385,1,7,real,215
duttery,1.973455,1,7,pseudo,215
from,3.547015,0,4,real,215
freat,0.951705,0,5,pseudo,215
take,0.901945,1,4,real,215
sausage,1.975005,1,7,real,215
went,3.80184,1,4,real,215
hand,5.32883,0,4,real,215
tate,2.548265,0,4,pseudo,215
hktni,1.026345,1,5,pseudo,215
truck,0.962165,1,5,real,215
pencil,3.54059,1,6,real,215
inpant,1.134425,1,6,pseudo,215
best,1.30014,1,4,real,215
winner,1.145505,0,6,real,215
hus,0.968745,1,3,pseudo,215
yammering,1.608645,0,9,real,215
pledge,1.205455,0,6,real,215
guess,0.77405,1,5,real,215
bere,1.4466,1,4,pseudo,215
mystery,1.069095,1,7,real,215
invent,1.01995,1,6,real,215
if,0.83686,1,2,real,215
bams,1.043875,1,4,pseudo,215
bledge,1.036945,1,6,pseudo,215
trull,1.124395,0,5,pseudo,215
waay,1.779385,1,4,pseudo,215
slellen,1.934495,0,7,pseudo,215
begin,2.55461,1,5,real,215
slit,1.947325,0,4,real,215
holily,1.965055,0,6,pseudo,215
go,9.066405,1,2,real,215
but,12.713055,1,3,real,215
some,16.428275,1,4,real,215
ge,2.16413,0,2,pseudo,215
question,1.1474,1,8,real,215
swollen,3.171445,1,7,real,215
guoys,1.10652,1,5,pseudo,215
cibsus,1.58043,1,6,pseudo,215
wews,1.145055,1,4,pseudo,215
ganner,2.75168,0,6,pseudo,215
his,0.81499,1,3,real,215
am,1.01331,0,2,real,215
purshare,1.184415,0,8,pseudo,215
cotplicant,1.03266,0,10,pseudo,215
hube,1.16527,1,4,pseudo,215
wase,1.399295,1,4,pseudo,215
hot,1.067575,1,3,real,215
benon,0.96922,1,5,pseudo,215
bot,1.570885,0,3,pseudo,215
crit,1.10566,1,4,pseudo,215
ball,1.266415,1,4,real,215
orn,1.197575,1,3,pseudo,215
family,1.2809,1,6,real,215
blans,1.78755,1,5,pseudo,215
beeltisul,1.26552,1,9,pseudo,215
compliment,1.46664,1,10,real,215
mistake,1.07836,1,7,real,215
ud,1.128755,1,2,pseudo,215
drustion,1.228145,1,8,pseudo,215
purchase,1.085495,0,8,real,215
shink,10.18458,0,5,pseudo,215
away,0.787615,1,4,real,215
chance,1.09559,1,6,real,215
spring,0.79844,1,6,real,215
ag,1.099185,1,2,pseudo,215
ujst,1.195845,1,4,pseudo,215
soth,1.71966,0,4,pseudo,215
mistive,1.13129,1,7,pseudo,215
black,1.451285,1,5,real,215
my,1.032945,1,2,real,215
fror,1.076465,1,4,pseudo,215
give,1.431945,1,4,real,215
gibs,1.50054,1,4,pseudo,215
circus,1.56652,1,6,real,215
just,1.048115,1,4,real,215
hant,1.184095,0,4,pseudo,215
come,1.54829,1,4,real,215
custom,0.964355,1,6,real,215
hy,1.85283,1,2,pseudo,215
ef,0.963765,1,2,pseudo,215
fruit,1.035365,1,5,real,215
reeh,1.266135,1,4,pseudo,215
huge,1.1312,1,4,real,215
here,1.032375,1,4,real,215
mot,2.145185,1,3,pseudo,215
old,1.045865,1,3,real,215
shine,1.29393,1,5,real,215
up,2.235485,1,2,real,215
you,0.80677,1,3,real,215
think,1.03396,1,5,real,215
piscil,1.77155,1,6,pseudo,215
zembering,3.166945,1,9,pseudo,215
want,1.41652,1,4,real,215
cuppom,0.978785,1,6,pseudo,215
uoy,1.295555,1,3,pseudo,215
charks,1.830915,0,6,pseudo,215
coth,1.245415,1,4,pseudo,215
sudsage,1.221475,1,7,pseudo,215
shring,1.726345,0,6,pseudo,215
beautiful,0.85002,1,9,real,215
fistory,2.891885,1,7,pseudo,219
distides,1.30177,1,8,pseudo,219
man,0.783385,1,3,real,219
jixel,0.892255,1,5,pseudo,219
arm,0.837455,1,3,real,219
contain,1.61715,1,7,real,219
milk,0.781885,1,4,real,219
cow,0.860845,0,3,real,219
stail,1.073135,1,5,pseudo,219
me,0.922245,1,2,real,219
molk,1.28765,1,4,pseudo,219
stass,1.648945,1,5,pseudo,219
fattify,0.607355,1,7,pseudo,219
doubtful,1.46531,0,8,real,219
contive,1.11537,1,7,pseudo,219
imeyits,0.775335,1,7,pseudo,219
sun,1.04829,1,3,real,219
going,1.053915,1,5,real,219
nap,1.09421,0,3,real,219
stop,1.13338,1,4,real,219
money,0.75962,1,5,real,219
vosery,0.83638,1,6,pseudo,219
cok,0.81961,1,3,pseudo,219
strarms,1.033695,1,7,pseudo,219
waves,0.857375,0,5,real,219
runey,2.42568,1,5,pseudo,219
arsher,1.803365,1,6,pseudo,219
down,1.151235,1,4,real,219
alk,3.4628,1,3,pseudo,219
find,1.45262,1,4,real,219
fimp,1.16897,1,4,pseudo,219
land,2.895465,1,4,real,219
jewel,0.8893,0,5,real,219
we,1.261805,1,2,real,219
te,1.09764,1,2,pseudo,219
fatter,0.89268,0,6,real,219
mun,1.30689,1,3,pseudo,219
ggnoi,0.976985,1,5,pseudo,219
fish,1.13419,1,4,real,219
business,1.13549,0,8,real,219
kile,1.43728,1,4,pseudo,219
distance,1.831435,1,8,real,219
time,0.696865,1,4,real,219
ways,0.71863,1,4,real,219
oenc,1.476955,1,4,pseudo,219
pame,1.675765,1,4,pseudo,219
appropriates,1.947335,1,12,real,219
dooseful,1.28586,1,8,pseudo,219
leld,1.12115,1,4,pseudo,219
stamp,1.301475,1,5,real,219
idthepiates,2.223395,1,11,pseudo,219
ancrusinishness,1.540075,1,15,pseudo,219
swane,0.700465,1,5,pseudo,219
seadrill,0.54104,1,8,pseudo,219
baafness,1.25123,1,8,pseudo,219
and,0.981805,1,3,real,219
roder,1.270595,0,5,pseudo,219
speveal,1.248505,1,7,pseudo,219
once,0.96641,0,4,real,219
imagine,0.82598,0,7,real,219
de,0.8362,1,2,pseudo,219
garden,1.654455,1,6,real,219
rebosks,1.76882,0,7,pseudo,219
plane,1.303515,1,5,real,219
him,0.74952,0,3,real,219
special,2.4722,1,7,real,219
tice,1.089915,1,4,pseudo,219
wared,1.985315,1,5,pseudo,219
nop,1.63078,1,3,pseudo,219
fite,0.950825,1,4,pseudo,219
wndo,0.98911,1,4,pseudo,219
strange,1.02861,1,7,real,219
ston,1.56968,1,4,pseudo,219
collosks,1.17731,1,8,pseudo,219
collapse,1.244185,1,8,real,219
impoverish,0.835315,0,10,real,219
kind,1.07078,1,4,real,219
hom,0.759385,0,3,pseudo,219
answer,1.37233,1,6,real,219
ase,1.04587,1,3,pseudo,219
resolve,1.955735,0,7,real,219
acquisitiveness,2.3239,0,15,real,219
seashell,1.71099,1,8,real,219
han,0.935885,1,3,pseudo,219
library,1.55551,1,7,real,219
warpen,1.85596,1,6,pseudo,219
part,5.28567,0,4,real,219
river,0.37909,1,5,real,219
hitter,1.07161,0,6,pseudo,219
napery,1.31783,0,6,real,219
testify,0.715085,0,7,real,219
wass,0.95917,1,4,pseudo,219
bawed,0.640225,1,5,pseudo,219
lant,0.606645,1,4,pseudo,219
stain,1.113135,1,5,real,219
left,1.50612,1,4,real,219
bangs,2.120805,0,5,real,219
immiterise,1.84343,1,10,pseudo,219
ees,0.741945,1,3,pseudo,219
see,1.06641,1,3,real,219
recorse,1.70128,1,7,pseudo,219
justice,1.21591,1,7,real,219
cowbim,2.20951,1,6,pseudo,219
must,1.23612,1,4,real,219
tha,1.06231,1,3,pseudo,219
moop,0.74657,1,4,pseudo,219
clought,0.968215,1,7,pseudo,219
natural,1.81263,1,7,real,219
wread,1.664645,1,5,pseudo,219
garbant,1.366875,1,7,pseudo,219
light,1.19169,1,5,real,219
she,0.85173,1,3,real,219
morning,0.728415,0,7,real,219
knew,0.867525,0,4,real,219
open,1.03518,1,4,real,219
liffs,0.525145,1,5,pseudo,219
totoseneian,1.06592,1,11,pseudo,219
car,0.808085,1,3,real,219
arf,1.648995,1,3,pseudo,219
sholt,0.868565,1,5,pseudo,219
mpju,0.75121,1,4,pseudo,219
configuration,0.763155,0,13,real,219
cowboy,0.6404,0,6,real,219
loms,0.799575,1,4,pseudo,219
nurger,0.830565,1,6,pseudo,219
short,1.13705,1,5,real,219
number,1.23286,0,6,real,219
play,1.351745,1,4,real,219
ot,1.035595,1,2,pseudo,219
timelly,1.64981,0,7,pseudo,219
med,2.385895,0,3,pseudo,219
na,0.784205,1,2,pseudo,219
finally,2.132195,1,7,real,219
shoes,0.969625,1,5,real,219
garment,1.059105,1,7,real,219
lape,1.232005,1,4,pseudo,219
jostile,1.37185,1,7,pseudo,219
charring,0.84392,1,8,real,219
strong,1.132435,1,6,real,219
molent,1.39822,1,6,pseudo,219
brubs,0.953815,1,5,pseudo,219
congusozation,0.629085,1,13,pseudo,219
potent,0.773885,0,6,real,219
oban,0.817365,1,4,pseudo,219
brush,1.00409,1,5,real,219
vlei,1.084975,1,4,pseudo,219
lost,0.927215,1,4,real,219
brought,1.47069,1,7,real,219
hust,1.194875,0,4,pseudo,219
reverse,0.96679,0,7,real,219
the,0.88856,1,3,real,219
albust,0.894115,0,6,pseudo,219
homogeneous,0.71739,0,11,real,219
then,0.983805,1,4,real,219
inni,1.115565,0,4,pseudo,219
twew,1.44719,1,4,pseudo,219
sould,1.243305,0,5,pseudo,219
quen,1.535095,0,4,pseudo,219
father,1.01109,1,6,real,219
famous,1.083885,1,6,real,219
che,0.580125,1,3,pseudo,219
lame,1.05256,1,4,real,219
of,0.912325,1,2,real,219
fasees,1.18476,1,6,pseudo,219
insows,0.998835,1,6,pseudo,219
air,0.853235,1,3,real,219
trood,1.89655,1,5,pseudo,219
pumer,0.899645,1,5,pseudo,219
serning,1.127365,1,7,pseudo,219
power,0.89307,1,5,real,219
cag,0.846325,1,3,pseudo,219
vesural,1.1954,1,7,pseudo,219
accustomed,0.888325,0,10,real,219
signal,1.111775,1,6,real,219
sildal,1.282315,1,6,pseudo,219
into,0.942695,1,4,real,219
sheas,2.65959,1,5,pseudo,219
strosh,1.02909,1,6,pseudo,219
jump,1.39919,1,4,real,219
live,1.266095,1,4,real,219
could,1.14275,1,5,real,219
red,1.13112,1,3,real,219
fine,0.924965,1,4,real,219
inside,1.06754,1,6,real,219
no,1.042265,1,2,real,219
tascer,0.89382,1,6,pseudo,219
naw,0.915925,1,3,pseudo,219
chanding,1.24651,1,8,pseudo,219
new,1.647365,1,3,real,219
moon,1.161285,1,4,real,219
fing,1.83331,1,4,pseudo,219
tried,1.16384,1,5,real,219
accastanct,0.80849,1,10,pseudo,219
repress,0.868335,0,7,real,219
rescets,1.815825,0,7,pseudo,219
knead,1.61782,1,5,real,219
almost,0.930715,1,6,real,219
os,1.229305,1,2,pseudo,219
is,0.99176,1,2,real,219
ypla,1.468125,1,4,pseudo,219
destrifs,1.201535,1,8,pseudo,219
spat,1.47086,0,4,real,219
animal,0.8605,1,6,real,219
sphere,1.19545,1,6,real,219
wirtoul,1.65539,1,7,pseudo,219
skateboard,0.959175,1,10,real,219
overwhelm,1.061225,1,9,real,219
fast,1.077355,1,4,real,219
hu,1.06578,1,2,pseudo,219
beller,1.269705,0,6,pseudo,219
without,1.41034,0,7,real,219
ar,0.95326,1,2,pseudo,219
alipol,4.53294,1,6,pseudo,219
elements,1.21882,1,8,real,219
two,1.412695,1,3,real,219
daople,2.03107,1,6,pseudo,219
yes,0.860805,1,3,real,219
dat,0.85794,1,3,pseudo,219
hadder,2.52,0,6,pseudo,219
space,1.89949,0,5,real,219
utashing,1.18235,1,8,pseudo,219
bads,1.418615,0,4,pseudo,219
able,1.378915,1,4,real,219
dog,1.003385,1,3,real,219
dag,1.454805,1,3,pseudo,219
besime,1.849485,1,6,pseudo,219
back,1.26785,1,4,real,219
cat,1.345155,1,3,real,219
hammer,1.146665,0,6,real,219
pretty,1.04274,1,6,real,219
underchime,0.97663,0,10,pseudo,219
woft,1.38649,1,4,pseudo,219
ablood,2.20073,1,6,pseudo,219
whose,1.06193,1,5,real,219
qualify,1.313435,1,7,real,219
describe,0.92645,1,8,real,219
bove,1.076555,1,4,pseudo,219
he,0.87852,0,2,real,219
hect,1.282845,1,4,pseudo,219
upending,0.9301,0,8,real,219
sids,1.278765,0,4,pseudo,219
dood,3.47617,1,4,pseudo,219
again,0.930615,1,5,real,219
etecants,1.67915,1,8,pseudo,219
germantia,1.01848,1,9,pseudo,219
slace,1.280145,1,5,pseudo,219
fafever,1.649495,0,7,pseudo,219
wto,3.17136,0,3,pseudo,219
yos,0.90191,1,3,pseudo,219
better,1.496455,1,6,real,219
sain,1.850685,1,4,pseudo,219
mader,2.14978,1,5,pseudo,219
never,0.9355,1,5,real,219
help,8.63927,1,4,real,219
cologne,0.861615,0,7,real,219
thank,0.91375,1,5,real,219
creat,1.26667,0,5,pseudo,219
paper,1.177365,1,5,real,219
grat,0.96989,1,4,pseudo,219
permanency,1.064905,0,10,real,219
mannanency,0.993675,1,10,pseudo,219
bulbet,1.033345,0,6,pseudo,219
ap,0.926355,1,2,pseudo,219
shotty,1.263975,1,6,pseudo,219
telescoped,0.968175,0,10,real,219
ther,1.428265,1,4,pseudo,219
clomify,1.115095,1,7,pseudo,219
phlere,1.52938,1,6,pseudo,219
invectiress,1.27968,0,11,pseudo,219
pop,1.606455,1,3,real,219
snose,1.35334,0,5,pseudo,219
agreed,1.646805,0,6,real,219
guarantee,1.046165,1,9,real,219
grasshopper,0.68204,1,11,real,219
asca,0.914085,1,4,pseudo,219
as,0.76057,0,2,real,219
gaian,0.75024,0,5,pseudo,219
sail,1.54603,1,4,real,219
overtruan,1.08534,0,9,pseudo,219
become,0.84314,1,6,real,219
fave,0.77977,1,4,pseudo,219
telechinct,0.674565,0,10,pseudo,219
nuder,0.532865,1,5,pseudo,219
khtna,0.506975,1,5,pseudo,219
great,1.14601,0,5,real,219
thantboard,1.109725,0,10,pseudo,219
budget,1.04862,1,6,real,219
understand,0.75832,1,10,real,219
bone,1.830975,1,4,real,219
flankfopper,1.20803,0,11,pseudo,219
pon,1.093245,1,3,pseudo,219
an,0.56187,0,2,real,219
investigate,0.97869,1,11,real,219
sick,1.402115,0,4,real,219
cotosks,1.21429,1,7,pseudo,219
work,1.31267,1,4,real,219
wood,1.52922,1,4,real,219
people,0.998895,1,6,real,219
however,1.18178,1,7,real,219
them,0.69168,1,4,real,219
complete,0.97679,1,8,real,219
can,1.163785,1,3,real,219
history,1.67824,1,7,real,219
faster,0.577415,1,6,real,219
polarize,0.63245,0,8,real,219
learn,0.831495,1,5,real,219
ridicule,0.964775,1,8,real,219
enan,1.143405,1,4,pseudo,219
scays,1.05152,0,5,pseudo,219
tok,0.91083,1,3,pseudo,219
more,1.567925,1,4,real,219
en,1.168185,1,2,pseudo,219
ro,0.710425,1,2,pseudo,219
spell,0.793235,1,5,real,219
chigshen,1.26462,1,8,pseudo,219
sing,0.94196,1,4,real,219
candy,0.730465,1,5,real,219
hencory,1.64434,1,7,pseudo,219
long,1.26124,1,4,real,219
tfaer,1.670635,1,5,pseudo,219
building,1.1938,1,8,real,219
liberty,1.260845,1,7,real,219
cas,2.95485,0,3,pseudo,219
loak,2.52719,0,4,pseudo,219
beeching,1.248285,1,8,pseudo,219
leald,1.40404,1,5,pseudo,219
spuer,0.559,1,5,pseudo,219
do,0.816525,1,2,real,219
pickle,0.70825,1,6,real,219
through,0.87555,1,7,real,219
pealt,1.402305,1,5,pseudo,219
look,0.841995,1,4,real,219
farmer,0.758605,1,6,real,219
everyone,0.845875,1,8,real,219
will,1.21823,1,4,real,219
in,0.906175,1,2,real,219
signaller,1.03251,1,9,real,219
om,0.656755,1,2,pseudo,219
spoll,0.945705,1,5,pseudo,219
wawed,0.88235,0,5,pseudo,219
miss,5.052035,1,4,real,219
groon,2.556595,1,5,pseudo,219
winter,0.796735,1,6,real,219
spy,1.14743,1,3,real,219
bi,0.7422,1,2,pseudo,219
after,0.73512,1,5,real,219
toy,0.753315,1,3,real,219
even,1.017585,1,4,real,219
esslyots,0.9024,1,8,pseudo,219
plays,1.12746,1,5,real,219
gravel,0.77616,1,6,real,219
unger,0.879355,1,5,pseudo,219
complase,0.681235,0,8,pseudo,219
so,0.74237,1,2,real,219
mich,0.813115,1,4,pseudo,219
umly,1.128875,1,4,pseudo,219
sobsaller,1.06202,1,9,pseudo,219
need,0.82439,1,4,real,219
ganter,3.849425,1,6,pseudo,219
da,1.23277,1,2,pseudo,219
goud,3.037015,1,4,pseudo,219
losh,0.67546,1,4,pseudo,219
place,0.71303,1,5,real,219
streat,2.132205,0,6,pseudo,219
at,0.71245,1,2,real,219
nied,0.811255,1,4,pseudo,219
on,1.17922,1,2,real,219
be,0.98451,1,2,real,219
ip,1.56583,1,2,pseudo,219
good,0.910185,1,4,real,219
dryer,2.092655,1,5,real,219
have,0.88105,1,4,real,219
fireer,1.33219,1,6,pseudo,219
drnuo,0.81098,1,5,pseudo,219
fawerty,0.697585,0,7,pseudo,219
uffive,1.284075,1,6,pseudo,219
hore,0.64297,1,4,pseudo,219
spu,0.9123,1,3,pseudo,219
green,2.089335,1,5,real,219
meat,1.73336,1,4,real,219
street,1.54675,1,6,real,219
office,0.657995,1,6,real,219
wist,0.86021,1,4,pseudo,219
peace,1.160195,1,5,real,219
only,0.85827,1,4,real,219
children,0.68123,1,8,real,219
ruticole,0.84097,1,8,pseudo,219
mout,0.710815,1,4,pseudo,219
tister,1.212055,1,6,pseudo,219
crovel,1.13355,0,6,pseudo,219
